dept,base,txt_path,meta_path,xml_path,txt_size,core_all,core_lead,climate_all,climate_lead,procedural,meta_hits,raw,score,score_norm,pct,tier
epa,04_03_2013_2013-07758,E:\2026_capstone\policy_data\epa_data\raw_text\04_03_2013_2013-07758.txt,E:\2026_capstone\policy_data\epa_data\meta\04_03_2013_2013-07758.json,E:\2026_capstone\policy_data\epa_data\xml\04_03_2013_2013-07758.xml,191822,9,0,3,0,0,0,5.693896089525688,0.869661071554601,0.005407220447167023,0.11971830985915492,Tier3_drop
fema,01_25_2010_2010-1318,E:\2026_capstone\policy_data\fema_data\raw_text\01_25_2010_2010-1318.txt,E:\2026_capstone\policy_data\fema_data\meta\01_25_2010_2010-1318.json,E:\2026_capstone\policy_data\fema_data\xml\01_25_2010_2010-1318.xml,8600,5,0,6,2,0,0,5.565946013955264,0.8647499775318197,0.019721510408409235,0.49193548387096775,Tier3_drop
doe,04_07_2022_2022-06949,E:\2026_capstone\policy_data\doe_data\raw_text\04_07_2022_2022-06949.txt,E:\2026_capstone\policy_data\doe_data\meta\04_07_2022_2022-06949.json,E:\2026_capstone\policy_data\doe_data\xml\04_07_2022_2022-06949.xml,225746,6,0,10,0,0,0,5.549207614306593,0.8640960882897065,0.024341354323049715,0.37404580152671757,Tier3_drop
doi,05_28_2014_2014-12065,E:\2026_capstone\policy_data\doi_data\raw_text\05_28_2014_2014-12065.txt,E:\2026_capstone\policy_data\doi_data\meta\05_28_2014_2014-12065.json,E:\2026_capstone\policy_data\doi_data\xml\05_28_2014_2014-12065.xml,45116,9,0,1,0,0,0,5.5389175306642295,0.8636927829871824,0.0042462435842260445,0.07352941176470588,Tier3_drop
doi,06_30_2023_2023-13918,E:\2026_capstone\policy_data\doi_data\raw_text\06_30_2023_2023-13918.txt,E:\2026_capstone\policy_data\doi_data\meta\06_30_2023_2023-13918.json,E:\2026_capstone\policy_data\doi_data\xml\06_30_2023_2023-13918.xml,30583,10,0,3,0,1,0,5.5033139053011055,0.8622895668348107,0.004205894401164041,0.07107843137254902,Tier3_drop
fema,02_05_2015_2015-02284,E:\2026_capstone\policy_data\fema_data\raw_text\02_05_2015_2015-02284.txt,E:\2026_capstone\policy_data\fema_data\meta\02_05_2015_2015-02284.json,E:\2026_capstone\policy_data\fema_data\xml\02_05_2015_2015-02284.xml,6981,3,1,9,1,0,0,5.408636397352289,0.8584990082361272,0.019200620572356917,0.4838709677419355,Tier3_drop
doe,11_22_2016_2016-28091,E:\2026_capstone\policy_data\doe_data\raw_text\11_22_2016_2016-28091.txt,E:\2026_capstone\policy_data\doe_data\meta\11_22_2016_2016-28091.json,E:\2026_capstone\policy_data\doe_data\xml\11_22_2016_2016-28091.xml,31890,9,0,0,0,0,0,5.374725348066621,0.8571202817946099,0.023575995561794107,0.3702290076335878,Tier3_drop
doe,01_10_2014_2014-00299,E:\2026_capstone\policy_data\doe_data\raw_text\01_10_2014_2014-00299.txt,E:\2026_capstone\policy_data\doe_data\meta\01_10_2014_2014-00299.json,E:\2026_capstone\policy_data\doe_data\xml\01_10_2014_2014-00299.xml,58271,6,0,8,0,0,0,5.36837839410642,0.8568609925277544,0.023548154928327986,0.366412213740458,Tier3_drop
doe,05_07_2025_2025-07950,E:\2026_capstone\policy_data\doe_data\raw_text\05_07_2025_2025-07950.txt,E:\2026_capstone\policy_data\doe_data\meta\05_07_2025_2025-07950.json,E:\2026_capstone\policy_data\doe_data\xml\05_07_2025_2025-07950.xml,37957,7,0,5,0,0,0,5.33882778480974,0.8556486109279287,0.023418532484666292,0.36259541984732824,Tier3_drop
usda,06_08_2006_E6-8891,E:\2026_capstone\policy_data\usda_data\raw_text\06_08_2006_E6-8891.txt,E:\2026_capstone\policy_data\usda_data\meta\06_08_2006_E6-8891.json,E:\2026_capstone\policy_data\usda_data\xml\06_08_2006_E6-8891.xml,68617,8,0,3,0,0,0,5.335471700474054,0.8555103814058325,0.008211693717647172,0.4423791821561338,Tier3_drop
doe,01_04_2017_2016-29427,E:\2026_capstone\policy_data\doe_data\raw_text\01_04_2017_2016-29427.txt,E:\2026_capstone\policy_data\doe_data\meta\01_04_2017_2016-29427.json,E:\2026_capstone\policy_data\doe_data\xml\01_04_2017_2016-29427.xml,424763,5,0,12,0,0,0,5.317011212954215,0.854748067953603,0.02332283505495029,0.35877862595419846,Tier3_drop
usda,04_25_2003_03-10223,E:\2026_capstone\policy_data\usda_data\raw_text\04_25_2003_03-10223.txt,E:\2026_capstone\policy_data\usda_data\meta\04_25_2003_03-10223.json,E:\2026_capstone\policy_data\usda_data\xml\04_25_2003_03-10223.xml,25490,8,0,2,0,0,0,5.30207528005535,0.8541288579560592,0.008155237904375933,0.43866171003717475,Tier3_drop
doe,12_11_2020_2020-26321,E:\2026_capstone\policy_data\doe_data\raw_text\12_11_2020_2020-26321.txt,E:\2026_capstone\policy_data\doe_data\meta\12_11_2020_2020-26321.json,E:\2026_capstone\policy_data\doe_data\xml\12_11_2020_2020-26321.xml,146839,9,0,1,0,0,0,5.298844661666685,0.8539946362381503,0.02324314827938659,0.3549618320610687,Tier3_drop
epa,07_30_2012_2012-18513,E:\2026_capstone\policy_data\epa_data\raw_text\07_30_2012_2012-18513.txt,E:\2026_capstone\policy_data\epa_data\meta\07_30_2012_2012-18513.json,E:\2026_capstone\policy_data\epa_data\xml\07_30_2012_2012-18513.xml,46711,7,0,5,0,0,0,5.2967535691025445,0.8539077035493737,0.004781438087219246,0.11267605633802817,Tier3_drop
epa,08_15_2013_2013-19557,E:\2026_capstone\policy_data\epa_data\raw_text\08_15_2013_2013-19557.txt,E:\2026_capstone\policy_data\epa_data\meta\08_15_2013_2013-19557.json,E:\2026_capstone\policy_data\epa_data\xml\08_15_2013_2013-19557.xml,294187,8,0,4,0,0,0,5.276965795887843,0.8530829440646767,0.004750258249293019,0.1056338028169014,Tier3_drop
doe,05_09_2022_2022-09477,E:\2026_capstone\policy_data\doe_data\raw_text\05_09_2022_2022-09477.txt,E:\2026_capstone\policy_data\doe_data\meta\05_09_2022_2022-09477.json,E:\2026_capstone\policy_data\doe_data\xml\05_09_2022_2022-09477.xml,178703,5,0,11,0,0,0,5.260893405102928,0.8524102091531929,0.02307667676719416,0.3511450381679389,Tier3_drop
doi,03_18_2024_2024-05649,E:\2026_capstone\policy_data\doi_data\raw_text\03_18_2024_2024-05649.txt,E:\2026_capstone\policy_data\doi_data\meta\03_18_2024_2024-05649.json,E:\2026_capstone\policy_data\doi_data\xml\03_18_2024_2024-05649.xml,33283,10,0,2,0,1,0,5.246646643584168,0.8518117610809194,0.003915016317165149,0.06862745098039216,Tier3_drop
usda,12_21_2007_07-6153,E:\2026_capstone\policy_data\usda_data\raw_text\12_21_2007_07-6153.txt,E:\2026_capstone\policy_data\usda_data\meta\12_21_2007_07-6153.json,E:\2026_capstone\policy_data\usda_data\xml\12_21_2007_07-6153.xml,108755,2,0,18,0,0,0,5.244522349432295,0.8517223566684806,0.008057946114904745,0.4349442379182156,Tier3_drop
fema,06_01_2017_2017-11087,E:\2026_capstone\policy_data\fema_data\raw_text\06_01_2017_2017-11087.txt,E:\2026_capstone\policy_data\fema_data\meta\06_01_2017_2017-11087.json,E:\2026_capstone\policy_data\fema_data\xml\06_01_2017_2017-11087.xml,4714,4,1,3,1,0,1,5.2397840213128815,0.8515227758327011,0.01864150989386488,0.47580645161290325,Tier3_drop
doi,03_25_2024_2024-06161,E:\2026_capstone\policy_data\doi_data\raw_text\03_25_2024_2024-06161.txt,E:\2026_capstone\policy_data\doi_data\meta\03_25_2024_2024-06161.json,E:\2026_capstone\policy_data\doi_data\xml\03_25_2024_2024-06161.xml,34830,10,0,2,0,1,0,5.237427152029561,0.8514234207061625,0.003904567972405833,0.0661764705882353,Tier3_drop
fema,09_08_2023_2023-19376,E:\2026_capstone\policy_data\fema_data\raw_text\09_08_2023_2023-19376.txt,E:\2026_capstone\policy_data\fema_data\meta\09_08_2023_2023-19376.json,E:\2026_capstone\policy_data\fema_data\xml\09_08_2023_2023-19376.xml,23522,7,0,4,0,0,0,5.197795970098589,0.8497445151987216,0.01850247739486408,0.46774193548387094,Tier3_drop
usda,12_28_2023_2023-28592,E:\2026_capstone\policy_data\usda_data\raw_text\12_28_2023_2023-28592.txt,E:\2026_capstone\policy_data\usda_data\meta\12_28_2023_2023-28592.json,E:\2026_capstone\policy_data\usda_data\xml\12_28_2023_2023-28592.xml,23566,9,0,4,0,1,0,5.197318206831862,0.8497241806567638,0.007978148692699987,0.4312267657992565,Tier3_drop
doi,07_27_2011_2011-18856,E:\2026_capstone\policy_data\doi_data\raw_text\07_27_2011_2011-18856.txt,E:\2026_capstone\policy_data\doi_data\meta\07_27_2011_2011-18856.json,E:\2026_capstone\policy_data\doi_data\xml\07_27_2011_2011-18856.xml,257506,3,0,16,0,0,0,5.191702871920101,0.849485011182572,0.0038527491666045057,0.06372549019607843,Tier3_drop
epa,09_21_2017_2017-20158,E:\2026_capstone\policy_data\epa_data\raw_text\09_21_2017_2017-20158.txt,E:\2026_capstone\policy_data\epa_data\meta\09_21_2017_2017-20158.json,E:\2026_capstone\policy_data\epa_data\xml\09_21_2017_2017-20158.xml,154464,8,0,3,0,0,0,5.17698454244428,0.8488566387123517,0.00459271655704665,0.09859154929577464,Tier3_drop
fema,06_08_2011_2011-14070,E:\2026_capstone\policy_data\fema_data\raw_text\06_08_2011_2011-14070.txt,E:\2026_capstone\policy_data\fema_data\meta\06_08_2011_2011-14070.json,E:\2026_capstone\policy_data\fema_data\xml\06_08_2011_2011-14070.xml,4529,5,1,2,0,0,1,5.17123459564239,0.8486105700283443,0.018414526319242727,0.4596774193548387,Tier3_drop
fema,02_14_2024_2024-03059,E:\2026_capstone\policy_data\fema_data\raw_text\02_14_2024_2024-03059.txt,E:\2026_capstone\policy_data\fema_data\meta\02_14_2024_2024-03059.json,E:\2026_capstone\policy_data\fema_data\xml\02_14_2024_2024-03059.xml,8186,7,0,3,0,0,0,5.171008742452,0.8486008979375733,0.018413778465209044,0.45161290322580644,Tier3_drop
fema,05_29_2024_2024-11760,E:\2026_capstone\policy_data\fema_data\raw_text\05_29_2024_2024-11760.txt,E:\2026_capstone\policy_data\fema_data\meta\05_29_2024_2024-11760.json,E:\2026_capstone\policy_data\fema_data\xml\05_29_2024_2024-11760.xml,8518,7,0,3,0,0,0,5.162576085858913,0.8482394086565185,0.01838585591854526,0.4435483870967742,Tier3_drop
doe,03_31_2011_2011-7583,E:\2026_capstone\policy_data\doe_data\raw_text\03_31_2011_2011-7583.txt,E:\2026_capstone\policy_data\doe_data\meta\03_31_2011_2011-7583.json,E:\2026_capstone\policy_data\doe_data\xml\03_31_2011_2011-7583.xml,17559,8,0,1,0,0,0,5.135749316212084,0.8470846899503733,0.022527737743670544,0.3473282442748092,Tier3_drop
usda,12_10_1997_97-31860,E:\2026_capstone\policy_data\usda_data\raw_text\12_10_1997_97-31860.txt,E:\2026_capstone\policy_data\usda_data\meta\12_10_1997_97-31860.json,,376158,3,0,16,0,0,0,5.122381922356186,0.846506627518857,0.007851470778403825,0.4275092936802974,Tier3_drop
doe,10_22_2010_2010-26712,E:\2026_capstone\policy_data\doe_data\raw_text\10_22_2010_2010-26712.txt,E:\2026_capstone\policy_data\doe_data\meta\10_22_2010_2010-26712.json,E:\2026_capstone\policy_data\doe_data\xml\10_22_2010_2010-26712.xml,21218,10,0,1,0,1,0,5.097473148837658,0.8454246958028663,0.022359841024544875,0.3435114503816794,Tier3_drop
epa,07_07_2020_2020-05900,E:\2026_capstone\policy_data\epa_data\raw_text\07_07_2020_2020-05900.txt,E:\2026_capstone\policy_data\epa_data\meta\07_07_2020_2020-05900.json,E:\2026_capstone\policy_data\epa_data\xml\07_07_2020_2020-05900.xml,433205,11,0,1,0,1,0,5.09631329135839,0.8453741649754174,0.004465601873303696,0.09154929577464789,Tier3_drop
epa,03_15_2019_2019-03560,E:\2026_capstone\policy_data\epa_data\raw_text\03_15_2019_2019-03560.txt,E:\2026_capstone\policy_data\epa_data\meta\03_15_2019_2019-03560.json,E:\2026_capstone\policy_data\epa_data\xml\03_15_2019_2019-03560.xml,436956,9,0,1,0,0,0,5.094759423984846,0.8453064473984278,0.004463153425348473,0.08450704225352113,Tier3_drop
doi,10_02_2023_2023-21675,E:\2026_capstone\policy_data\doi_data\raw_text\10_02_2023_2023-21675.txt,E:\2026_capstone\policy_data\doi_data\meta\10_02_2023_2023-21675.json,E:\2026_capstone\policy_data\doi_data\xml\10_02_2023_2023-21675.xml,22443,10,0,1,0,1,0,5.086095812500686,0.8449284427844496,0.003733065889137843,0.061274509803921566,Tier3_drop
doe,01_31_2023_2023-01873,E:\2026_capstone\policy_data\doe_data\raw_text\01_31_2023_2023-01873.txt,E:\2026_capstone\policy_data\doe_data\meta\01_31_2023_2023-01873.json,E:\2026_capstone\policy_data\doe_data\xml\01_31_2023_2023-01873.xml,12676,7,1,0,0,0,0,5.079333012483308,0.8446328491985486,0.022280270116919923,0.33969465648854963,Tier3_drop
usda,02_07_2006_06-1108,E:\2026_capstone\policy_data\usda_data\raw_text\02_07_2006_06-1108.txt,E:\2026_capstone\policy_data\usda_data\meta\02_07_2006_06-1108.json,E:\2026_capstone\policy_data\usda_data\xml\02_07_2006_06-1108.xml,24441,8,0,1,0,0,0,5.069663009118901,0.8442093867786963,0.007762350774395256,0.42379182156133827,Tier3_drop
usda,06_09_2003_03-14413,E:\2026_capstone\policy_data\usda_data\raw_text\06_09_2003_03-14413.txt,E:\2026_capstone\policy_data\usda_data\meta\06_09_2003_03-14413.json,E:\2026_capstone\policy_data\usda_data\xml\06_09_2003_03-14413.xml,94090,4,0,12,0,0,0,5.043447858977386,0.8430566555989241,0.007718034718880575,0.4200743494423792,Tier3_drop
usda,03_21_2001_01-6987,E:\2026_capstone\policy_data\usda_data\raw_text\03_21_2001_01-6987.txt,E:\2026_capstone\policy_data\usda_data\meta\03_21_2001_01-6987.json,E:\2026_capstone\policy_data\usda_data\xml\03_21_2001_01-6987.xml,97842,2,0,17,0,0,0,5.036111117121864,0.8427328040744554,0.007705632140310129,0.4163568773234201,Tier3_drop
epa,08_10_2022_2022-17060,E:\2026_capstone\policy_data\epa_data\raw_text\08_10_2022_2022-17060.txt,E:\2026_capstone\policy_data\epa_data\meta\08_10_2022_2022-17060.json,E:\2026_capstone\policy_data\epa_data\xml\08_10_2022_2022-17060.xml,46757,6,0,6,0,0,0,4.943442342996694,0.838595402841415,0.004224721237477269,0.07746478873239436,Tier3_drop
doe,07_14_2021_2021-14837,E:\2026_capstone\policy_data\doe_data\raw_text\07_14_2021_2021-14837.txt,E:\2026_capstone\policy_data\doe_data\meta\07_14_2021_2021-14837.json,E:\2026_capstone\policy_data\doe_data\xml\07_14_2021_2021-14837.xml,93391,7,0,4,0,0,0,4.929724773825083,0.8379755388123037,0.02162402018000307,0.33587786259541985,Tier3_drop
usda,02_28_2013_2013-04468,E:\2026_capstone\policy_data\usda_data\raw_text\02_28_2013_2013-04468.txt,E:\2026_capstone\policy_data\usda_data\meta\02_28_2013_2013-04468.json,E:\2026_capstone\policy_data\usda_data\xml\02_28_2013_2013-04468.xml,50634,8,0,1,0,0,0,4.928250825100348,0.837908820483189,0.0075232970148864,0.41263940520446096,Tier3_drop
usda,05_07_2010_2010-10800,E:\2026_capstone\policy_data\usda_data\raw_text\05_07_2010_2010-10800.txt,E:\2026_capstone\policy_data\usda_data\meta\05_07_2010_2010-10800.json,E:\2026_capstone\policy_data\usda_data\xml\05_07_2010_2010-10800.xml,59420,6,0,6,0,0,0,4.898322981131652,0.836549339396907,0.007472704743333811,0.40892193308550184,Tier3_drop
fema,03_14_2011_2011-5820,E:\2026_capstone\policy_data\fema_data\raw_text\03_14_2011_2011-5820.txt,E:\2026_capstone\policy_data\fema_data\meta\03_14_2011_2011-5820.json,E:\2026_capstone\policy_data\fema_data\xml\03_14_2011_2011-5820.xml,5246,6,0,4,0,0,0,4.882734372548766,0.8358375958974109,0.017459232948414862,0.43548387096774194,Tier3_drop
fema,12_11_2023_2023-27121,E:\2026_capstone\policy_data\fema_data\raw_text\12_11_2023_2023-27121.txt,E:\2026_capstone\policy_data\fema_data\meta\12_11_2023_2023-27121.json,E:\2026_capstone\policy_data\fema_data\xml\12_11_2023_2023-27121.xml,8096,3,0,10,1,0,0,4.8704932399710215,0.8352769471065133,0.01741869962515587,0.4274193548387097,Tier3_drop
epa,03_12_2020_2020-02369,E:\2026_capstone\policy_data\epa_data\raw_text\03_12_2020_2020-02369.txt,E:\2026_capstone\policy_data\epa_data\meta\03_12_2020_2020-02369.json,E:\2026_capstone\policy_data\epa_data\xml\03_12_2020_2020-02369.xml,255287,8,0,2,0,0,0,4.861920007432291,0.8348833750612322,0.004096265489441042,0.07042253521126761,Tier3_drop
epa,08_15_2012_2012-19987,E:\2026_capstone\policy_data\epa_data\raw_text\08_15_2012_2012-19987.txt,E:\2026_capstone\policy_data\epa_data\meta\08_15_2012_2012-19987.json,E:\2026_capstone\policy_data\epa_data\xml\08_15_2012_2012-19987.xml,23078,6,0,5,0,0,0,4.83880581680292,0.8338185116457385,0.0040598441746321455,0.06338028169014084,Tier3_drop
usda,06_26_2013_2013-15222,E:\2026_capstone\policy_data\usda_data\raw_text\06_26_2013_2013-15222.txt,E:\2026_capstone\policy_data\usda_data\meta\06_26_2013_2013-15222.json,E:\2026_capstone\policy_data\usda_data\xml\06_26_2013_2013-15222.xml,344755,8,0,2,0,0,0,4.810031189480098,0.8324851988116636,0.007323449678258886,0.4052044609665427,Tier3_drop
usda,01_16_2001_01-1226,E:\2026_capstone\policy_data\usda_data\raw_text\01_16_2001_01-1226.txt,E:\2026_capstone\policy_data\usda_data\meta\01_16_2001_01-1226.json,E:\2026_capstone\policy_data\usda_data\xml\01_16_2001_01-1226.xml,3925,2,1,10,3,1,0,4.786209291280567,0.8313749235984674,0.007283179355282417,0.40148698884758366,Tier3_drop
usda,11_01_2000_00-27988,E:\2026_capstone\policy_data\usda_data\raw_text\11_01_2000_00-27988.txt,E:\2026_capstone\policy_data\usda_data\meta\11_01_2000_00-27988.json,E:\2026_capstone\policy_data\usda_data\xml\11_01_2000_00-27988.xml,3978,2,1,10,3,1,0,4.783487789431408,0.8312477089847392,0.007278578724487644,0.39776951672862454,Tier3_drop
doe,04_07_2025_2025-05936,E:\2026_capstone\policy_data\doe_data\raw_text\04_07_2025_2025-05936.txt,E:\2026_capstone\policy_data\doe_data\meta\04_07_2025_2025-05936.json,E:\2026_capstone\policy_data\doe_data\xml\04_07_2025_2025-05936.xml,61570,7,0,3,0,0,0,4.775276127616314,0.8308633972720114,0.020946538008964715,0.3320610687022901,Tier3_drop
doe,06_06_2022_2022-12107,E:\2026_capstone\policy_data\doe_data\raw_text\06_06_2022_2022-12107.txt,E:\2026_capstone\policy_data\doe_data\meta\06_06_2022_2022-12107.json,E:\2026_capstone\policy_data\doe_data\xml\06_06_2022_2022-12107.xml,197847,8,0,1,0,0,0,4.683878661914886,0.8265387956201176,0.020545627058880318,0.3282442748091603,Tier3_drop
doe,12_20_2021_2021-27462,E:\2026_capstone\policy_data\doe_data\raw_text\12_20_2021_2021-27462.txt,E:\2026_capstone\policy_data\doe_data\meta\12_20_2021_2021-27462.json,E:\2026_capstone\policy_data\doe_data\xml\12_20_2021_2021-27462.xml,107180,5,0,8,0,0,0,4.676484512200378,0.82618513880006,0.020513192947448893,0.3244274809160305,Tier3_drop
doi,09_30_2021_2021-21300,E:\2026_capstone\policy_data\doi_data\raw_text\09_30_2021_2021-21300.txt,E:\2026_capstone\policy_data\doi_data\meta\09_30_2021_2021-21300.json,E:\2026_capstone\policy_data\doi_data\xml\09_30_2021_2021-21300.xml,29425,9,0,2,0,1,0,4.672815226376515,0.8260094282583901,0.0032646997085755748,0.058823529411764705,Tier3_drop
usda,02_19_2002_02-3933,E:\2026_capstone\policy_data\usda_data\raw_text\02_19_2002_02-3933.txt,E:\2026_capstone\policy_data\usda_data\meta\02_19_2002_02-3933.json,E:\2026_capstone\policy_data\usda_data\xml\02_19_2002_02-3933.xml,16335,6,0,4,0,0,0,4.660972593967875,0.8254413653685017,0.0070714698514030075,0.3940520446096654,Tier3_drop
doe,01_19_2022_2022-00833,E:\2026_capstone\policy_data\doe_data\raw_text\01_19_2022_2022-00833.txt,E:\2026_capstone\policy_data\doe_data\meta\01_19_2022_2022-00833.json,E:\2026_capstone\policy_data\doe_data\xml\01_19_2022_2022-00833.xml,125830,5,0,8,0,0,0,4.648775209217722,0.8248547580674258,0.020391647312679947,0.32061068702290074,Tier3_drop
usda,05_12_2010_2010-11364,E:\2026_capstone\policy_data\usda_data\raw_text\05_12_2010_2010-11364.txt,E:\2026_capstone\policy_data\usda_data\meta\05_12_2010_2010-11364.json,E:\2026_capstone\policy_data\usda_data\xml\05_12_2010_2010-11364.xml,18363,6,0,4,0,0,0,4.638489658158009,0.8243588905214202,0.007033463010850714,0.3903345724907063,Tier3_drop
fema,03_28_2024_2024-06621,E:\2026_capstone\policy_data\fema_data\raw_text\03_28_2024_2024-06621.txt,E:\2026_capstone\policy_data\fema_data\meta\03_28_2024_2024-06621.json,E:\2026_capstone\policy_data\fema_data\xml\03_28_2024_2024-06621.xml,8268,3,0,9,1,0,0,4.614217079530185,0.8231843283223415,0.016570107847495786,0.41935483870967744,Tier3_drop
doe,05_09_2022_2022-09480,E:\2026_capstone\policy_data\doe_data\raw_text\05_09_2022_2022-09480.txt,E:\2026_capstone\policy_data\doe_data\meta\05_09_2022_2022-09480.json,E:\2026_capstone\policy_data\doe_data\xml\05_09_2022_2022-09480.xml,163585,5,0,8,0,0,0,4.604177980287423,0.8226967314887238,0.02019602353597715,0.31679389312977096,Tier3_drop
doe,04_08_2024_2024-07114,E:\2026_capstone\policy_data\doe_data\raw_text\04_08_2024_2024-07114.txt,E:\2026_capstone\policy_data\doe_data\meta\04_08_2024_2024-07114.json,E:\2026_capstone\policy_data\doe_data\xml\04_08_2024_2024-07114.xml,179472,7,0,3,0,0,0,4.588532504566035,0.8219347322418319,0.02012739534713355,0.31297709923664124,Tier3_drop
usda,03_03_2008_E8-3964,E:\2026_capstone\policy_data\usda_data\raw_text\03_03_2008_E8-3964.txt,E:\2026_capstone\policy_data\usda_data\meta\03_03_2008_E8-3964.json,E:\2026_capstone\policy_data\usda_data\xml\03_03_2008_E8-3964.xml,26217,4,0,9,0,0,0,4.574361172561681,0.8212423178052531,0.006925055410191634,0.38661710037174724,Tier3_drop
doe,12_17_2012_2012-30193,E:\2026_capstone\policy_data\doe_data\raw_text\12_17_2012_2012-30193.txt,E:\2026_capstone\policy_data\doe_data\meta\12_17_2012_2012-30193.json,E:\2026_capstone\policy_data\doe_data\xml\12_17_2012_2012-30193.xml,113252,6,0,5,0,0,0,4.553255075348166,0.820207167152882,0.019972652460602397,0.30916030534351147,Tier3_drop
usda,10_29_2018_2018-23525,E:\2026_capstone\policy_data\usda_data\raw_text\10_29_2018_2018-23525.txt,E:\2026_capstone\policy_data\usda_data\meta\10_29_2018_2018-23525.json,E:\2026_capstone\policy_data\usda_data\xml\10_29_2018_2018-23525.xml,16693,5,0,6,0,0,0,4.533673262769943,0.8192425950781891,0.006856273516539556,0.3828996282527881,Tier3_drop
doe,03_09_2010_2010-4358,E:\2026_capstone\policy_data\doe_data\raw_text\03_09_2010_2010-4358.txt,E:\2026_capstone\policy_data\doe_data\meta\03_09_2010_2010-4358.json,E:\2026_capstone\policy_data\doe_data\xml\03_09_2010_2010-4358.xml,569301,4,0,11,0,0,0,4.510409274178034,0.8180914081683621,0.01978471124448204,0.3053435114503817,Tier3_drop
usda,03_04_2004_04-4861,E:\2026_capstone\policy_data\usda_data\raw_text\03_04_2004_04-4861.txt,E:\2026_capstone\policy_data\usda_data\meta\03_04_2004_04-4861.json,E:\2026_capstone\policy_data\usda_data\xml\03_04_2004_04-4861.xml,49054,2,0,14,0,0,0,4.464750393198415,0.8158154815515088,0.006739761129706957,0.379182156133829,Tier3_drop
doe,09_22_2023_2023-20571,E:\2026_capstone\policy_data\doe_data\raw_text\09_22_2023_2023-20571.txt,E:\2026_capstone\policy_data\doe_data\meta\09_22_2023_2023-20571.json,E:\2026_capstone\policy_data\doe_data\xml\09_22_2023_2023-20571.xml,24768,7,0,1,0,0,0,4.463427714121389,0.8157492234842862,0.01957862870451001,0.3015267175572519,Tier3_drop
usda,03_27_2008_E8-6177,E:\2026_capstone\policy_data\usda_data\raw_text\03_27_2008_E8-6177.txt,E:\2026_capstone\policy_data\usda_data\meta\03_27_2008_E8-6177.json,E:\2026_capstone\policy_data\usda_data\xml\03_27_2008_E8-6177.xml,26497,7,0,1,0,0,0,4.452016123412544,0.8151768067338487,0.006718234165195095,0.3754646840148699,Tier3_drop
usda,04_08_1997_97-8943,E:\2026_capstone\policy_data\usda_data\raw_text\04_08_1997_97-8943.txt,E:\2026_capstone\policy_data\usda_data\meta\04_08_1997_97-8943.json,,26653,1,0,16,0,0,0,4.450937971425015,0.8151226545210504,0.0067164115762312826,0.37174721189591076,Tier3_drop
epa,10_18_2011_2011-27047,E:\2026_capstone\policy_data\epa_data\raw_text\10_18_2011_2011-27047.txt,E:\2026_capstone\policy_data\epa_data\meta\10_18_2011_2011-27047.json,E:\2026_capstone\policy_data\epa_data\xml\10_18_2011_2011-27047.xml,27686,5,0,6,0,0,0,4.44402010002701,0.8147748995104592,0.0034377754592136113,0.056338028169014086,Tier3_drop
usda,10_10_1995_95-24915,E:\2026_capstone\policy_data\usda_data\raw_text\10_10_1995_95-24915.txt,E:\2026_capstone\policy_data\usda_data\meta\10_10_1995_95-24915.json,,67759,4,0,9,0,0,0,4.409930752384773,0.8130538775744894,0.006647089898282467,0.3680297397769517,Tier3_drop
usda,03_19_2025_2025-04604,E:\2026_capstone\policy_data\usda_data\raw_text\03_19_2025_2025-04604.txt,E:\2026_capstone\policy_data\usda_data\meta\03_19_2025_2025-04604.json,E:\2026_capstone\policy_data\usda_data\xml\03_19_2025_2025-04604.xml,71504,6,0,4,0,0,0,4.400339149994442,0.812567425308784,0.0066308755343856335,0.3643122676579926,Tier3_drop
doi,04_26_2021_2021-08466,E:\2026_capstone\policy_data\doi_data\raw_text\04_26_2021_2021-08466.txt,E:\2026_capstone\policy_data\doi_data\meta\04_26_2021_2021-08466.json,E:\2026_capstone\policy_data\doi_data\xml\04_26_2021_2021-08466.xml,85599,6,0,9,0,1,0,4.370869587455126,0.8110667424459358,0.0029225081554583076,0.056372549019607844,Tier3_drop
usda,08_29_2025_2025-16581,E:\2026_capstone\policy_data\usda_data\raw_text\08_29_2025_2025-16581.txt,E:\2026_capstone\policy_data\usda_data\meta\08_29_2025_2025-16581.json,E:\2026_capstone\policy_data\usda_data\xml\08_29_2025_2025-16581.xml,22258,4,0,8,0,0,0,4.361084728470719,0.8105664329013768,0.006564516916790419,0.36059479553903345,Tier3_drop
doe,02_27_2012_2012-4464,E:\2026_capstone\policy_data\doe_data\raw_text\02_27_2012_2012-4464.txt,E:\2026_capstone\policy_data\doe_data\meta\02_27_2012_2012-4464.json,E:\2026_capstone\policy_data\doe_data\xml\02_27_2012_2012-4464.xml,12335,7,0,0,0,0,0,4.341176155007138,0.8095453550933905,0.019042377635208992,0.29770992366412213,Tier3_drop
doe,09_02_2022_2022-18862,E:\2026_capstone\policy_data\doe_data\raw_text\09_02_2022_2022-18862.txt,E:\2026_capstone\policy_data\doe_data\meta\09_02_2022_2022-18862.json,E:\2026_capstone\policy_data\doe_data\xml\09_02_2022_2022-18862.xml,55950,7,0,1,0,0,0,4.3248935151756305,0.808707120639577,0.018970954554113326,0.29389312977099236,Tier3_drop
